passer_name,team_name,n_passes,mean_tiv,total_tiv,mean_lbs,mean_sgm,mean_sdi,final_third_prob,box_entry_prob,shot_prob,goal_prob,circulatory,destabilising,line_breaking,space_expanding,dominant_pass_type,player_label
Bilal El Khannouss,Morocco,18,0.06153746110698637,1.1076742999257547,-1.8888888888888888,1.445159565342905,34.70286270202023,0.2222222222222222,0.1111111111111111,0.0,0.0,0.05555555555555555,0.7222222222222222,0.05555555555555555,0.16666666666666666,destabilising,Bilal El Khannouss (Morocco)
Ousmane Dembele,France,104,0.009376874700142758,0.9751949688148468,-1.7980769230769231,1.593917980843937,36.194950275786724,0.028846153846153848,0.009615384615384616,0.125,0.028846153846153848,0.09615384615384616,0.6442307692307693,0.08653846153846154,0.17307692307692307,destabilising,Ousmane Dembele (France)
Orbelín Pineda,Mexico,12,0.0806165829889506,0.9673989958674072,-1.75,1.8026636287771314,33.00282143560603,0.0,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,0.08333333333333333,0.08333333333333333,destabilising,Orbelín Pineda (Mexico)
Woo-yeong Jeong,South Korea,13,0.07169992800787107,0.932099064102324,-1.9230769230769231,1.8415162599310066,25.17646174825175,0.07692307692307693,0.0,0.15384615384615385,0.0,0.0,0.6153846153846154,0.15384615384615385,0.23076923076923078,destabilising,Woo-yeong Jeong (South Korea)
Jorge Sánchez,Mexico,36,0.023870176319186313,0.8593263474907072,1.5,1.2197402747196966,17.484022234848478,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.0,0.4166666666666667,0.19444444444444445,0.2777777777777778,0.1111111111111111,circulatory,Jorge Sánchez (Mexico)
Abdelhamid Sabiri,Morocco,35,0.02147943702325897,0.751780295814064,-0.9142857142857143,2.904467386731063,28.185830329870132,0.11428571428571428,0.02857142857142857,0.0,0.0,0.34285714285714286,0.2857142857142857,0.08571428571428572,0.2857142857142857,circulatory,Abdelhamid Sabiri (Morocco)
Ante Budimir,Croatia,2,0.371246114592784,0.742492229185568,8.0,1.0672045496394251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,line_breaking,Ante Budimir (Croatia)
Neco Williams,Wales,33,0.021844992396894254,0.7208847490975104,1.0909090909090908,0.9506719223274349,21.112793174931113,0.0,0.0,0.0,0.0,0.42424242424242425,0.2727272727272727,0.30303030303030304,0.0,circulatory,Neco Williams (Wales)
Yasser Al-Shahrani,Saudi Arabia,5,0.13551290623860818,0.6775645311930409,1.4,0.8211131989778571,29.940889799999923,0.0,0.0,0.0,0.0,0.2,0.4,0.4,0.0,destabilising,Yasser Al-Shahrani (Saudi Arabia)
Joe Allen,Wales,17,0.036387989136294874,0.6185958153170128,0.4117647058823529,1.3243036868991598,20.751168796791468,0.11764705882352941,0.0,0.0,0.0,0.35294117647058826,0.35294117647058826,0.23529411764705882,0.058823529411764705,circulatory,Joe Allen (Wales)
Michy Batshuayi,Belgium,8,0.07515996141975737,0.6012796913580589,-3.25,1.9031779380805482,47.218552909091,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.25,destabilising,Michy Batshuayi (Belgium)
Borna Barisic,Croatia,34,0.017628905346091277,0.5993827817671035,1.4705882352941178,1.0609307147865055,19.405343461229908,0.029411764705882353,0.058823529411764705,0.0,0.0,0.4117647058823529,0.3235294117647059,0.23529411764705882,0.029411764705882353,circulatory,Borna Barisic (Croatia)
Pervis Estupinan,Ecuador,97,0.006027070743362194,0.5846258621061328,0.8041237113402062,1.1754459345477921,19.74794111996252,0.061855670103092786,0.05154639175257732,0.020618556701030927,0.0,0.3917525773195876,0.24742268041237114,0.26804123711340205,0.09278350515463918,circulatory,Pervis Estupinan (Ecuador)
André Zambo Anguissa,Cameroon,98,0.005588582481311325,0.5476810831685098,-0.40816326530612246,1.8479033971488907,21.905270883116856,0.12244897959183673,0.01020408163265306,0.030612244897959183,0.01020408163265306,0.30612244897959184,0.3877551020408163,0.14285714285714285,0.16326530612244897,destabilising,André Zambo Anguissa (Cameroon)
Matthijs De Ligt,Netherlands,35,0.015523403415976257,0.543319119559169,0.9428571428571428,1.3939688282596971,31.666870416883114,0.0,0.08571428571428572,0.02857142857142857,0.0,0.5142857142857142,0.22857142857142856,0.17142857142857143,0.08571428571428572,circulatory,Matthijs De Ligt (Netherlands)
Pablo Sarabia,Spain,1,0.5200805468278311,0.5200805468278311,10.0,0.793019587066313,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,line_breaking,Pablo Sarabia (Spain)
Harry Wilson,Wales,35,0.011476888411531343,0.401691094403597,-0.9142857142857143,2.0148569050912735,22.16479938961039,0.0,0.0,0.02857142857142857,0.0,0.2571428571428571,0.34285714285714286,0.14285714285714285,0.2571428571428571,destabilising,Harry Wilson (Wales)
Yuki Soma,Japan,4,0.0963228115655117,0.3852912462620468,1.0,0.5865955525872096,40.115666636363684,0.25,0.0,0.0,0.0,0.25,0.25,0.5,0.0,line_breaking,Yuki Soma (Japan)
Guido Rodríguez,Mexico,1,0.3702769731447426,0.3702769731447426,1.0,0.0,140.99533518181832,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,destabilising,Guido Rodríguez (Mexico)
Filip Kostic,Serbia,34,0.010053806432024493,0.34182941868883276,-0.4117647058823529,0.8319749591963869,32.34892983155077,0.0,0.0,0.08823529411764706,0.0,0.14705882352941177,0.5588235294117647,0.2647058823529412,0.029411764705882353,destabilising,Filip Kostic (Serbia)
Andres Guardado,Mexico,10,0.03251065372613372,0.3251065372613372,-2.5,1.8350521319176614,26.706780918181863,0.3,0.0,0.0,0.0,0.0,0.8,0.0,0.2,destabilising,Andres Guardado (Mexico)
Takefusa Kubo,Japan,6,0.04667909299950298,0.28007455799701786,-1.1666666666666667,1.290300994640064,27.05813293939401,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,destabilising,Takefusa Kubo (Japan)
Cody Gakpo,Netherlands,47,0.0049784027488181965,0.23398492919445524,-1.6808510638297873,1.9562154608483895,33.2834059400387,0.0425531914893617,0.02127659574468085,0.06382978723404255,0.0425531914893617,0.2127659574468085,0.425531914893617,0.10638297872340426,0.2553191489361702,destabilising,Cody Gakpo (Netherlands)
Michael Estrada,Ecuador,16,0.014495928084723476,0.23193484935557562,-2.0625,2.137933219070063,25.91001043749999,0.0625,0.0,0.1875,0.0625,0.125,0.4375,0.1875,0.25,destabilising,Michael Estrada (Ecuador)
Lucas Paquetá,Brazil,149,0.0013257307475133104,0.19753388137948324,-0.6442953020134228,1.6975353559363193,27.357354530506406,0.06040268456375839,0.06711409395973154,0.06040268456375839,0.0,0.2684563758389262,0.3422818791946309,0.18120805369127516,0.2080536912751678,destabilising,Lucas Paquetá (Brazil)
Daizen Maeda,Japan,6,0.021746585625532847,0.13047951375319708,-4.333333333333333,3.1691067968497606,33.053156128787705,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,space_expanding,Daizen Maeda (Japan)
Daniel Chacon,Costa Rica,1,0.1115110800655257,0.1115110800655257,4.0,1.9671750092240468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,circulatory,Daniel Chacon (Costa Rica)
Ao Tanaka,Japan,22,0.004177272680838726,0.09189999897845197,0.22727272727272727,1.3989375169670693,16.61761171280996,0.18181818181818182,0.0,0.045454545454545456,0.0,0.4090909090909091,0.3181818181818182,0.13636363636363635,0.13636363636363635,circulatory,Ao Tanaka (Japan)
Jason Cummings,Australia,2,0.0180309709970886,0.0360619419941772,1.0,3.779993587585803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,space_expanding,Jason Cummings (Australia)
Diogo Dalot,Portugal,77,-0.0006539911190393133,-0.05035731616602712,0.33766233766233766,0.9397824684402482,26.052431965761517,0.09090909090909091,0.025974025974025976,0.07792207792207792,0.012987012987012988,0.3246753246753247,0.4155844155844156,0.22077922077922077,0.03896103896103896,destabilising,Diogo Dalot (Portugal)
Lucas Cavallini,Canada,1,-0.088897999137867,-0.088897999137867,-1.0,4.995555802688804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,space_expanding,Lucas Cavallini (Canada)
Johan Venegas,Costa Rica,9,-0.012299948764084419,-0.11069953887675976,-2.2222222222222223,1.5044083147541503,36.26271853535349,0.0,0.0,0.0,0.0,0.1111111111111111,0.6666666666666666,0.0,0.2222222222222222,destabilising,Johan Venegas (Costa Rica)
Abdul Rahman Baba,Ghana,36,-0.0031017010865116495,-0.11166123911441939,2.0277777777777777,1.2435662519758066,10.805602213383835,0.027777777777777776,0.0,0.05555555555555555,0.0,0.4166666666666667,0.25,0.2777777777777778,0.05555555555555555,circulatory,Abdul Rahman Baba (Ghana)
Karol Swiderski,Poland,6,-0.030425253711133027,-0.18255152226679816,-2.5,1.7013328231882443,26.485229015151504,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,destabilising,Karol Swiderski (Poland)
Jose Gimenez,Uruguay,126,-0.0016630651282240252,-0.20954620615622718,1.5,1.6151813345343344,12.815446116883114,0.031746031746031744,0.0,0.047619047619047616,0.007936507936507936,0.5634920634920635,0.20634920634920634,0.11904761904761904,0.1111111111111111,circulatory,Jose Gimenez (Uruguay)
Yahya Jabrane,Morocco,2,-0.1128281616086113,-0.2256563232172226,2.5,2.332774729939748,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,line_breaking,Yahya Jabrane (Morocco)
Henry Martín,Mexico,10,-0.02399942580423873,-0.23999425804238728,-4.9,1.7195808567537807,72.87211249090913,0.0,0.0,0.4,0.0,0.0,0.8,0.0,0.2,destabilising,Henry Martín (Mexico)
Bailey Wright,Australia,1,-0.3115151170073398,-0.3115151170073398,4.0,0.2597687686628516,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,circulatory,Bailey Wright (Australia)
Youssoufa Moukoko,Germany,1,-0.3158735850878456,-0.3158735850878456,-1.0,2.786203917787516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,space_expanding,Youssoufa Moukoko (Germany)
Hiroki Sakai,Japan,10,-0.034165309861874424,-0.34165309861874427,2.3,0.685205095169183,18.45286565454547,0.0,0.0,0.0,0.0,0.5,0.1,0.4,0.0,circulatory,Hiroki Sakai (Japan)
Salman Al-Faraj,Saudi Arabia,8,-0.04939176777462166,-0.3951341421969733,-2.75,1.3958929433983829,28.85034373295445,0.0,0.125,0.0,0.0,0.0,0.875,0.0,0.125,destabilising,Salman Al-Faraj (Saudi Arabia)
Bryan Mbeumo,Cameroon,30,-0.014989606331065945,-0.44968818993197834,-2.3666666666666667,1.295201587064364,31.683461536363673,0.2,0.03333333333333333,0.1,0.0,0.06666666666666667,0.7,0.13333333333333333,0.1,destabilising,Bryan Mbeumo (Cameroon)
Sadegh Moharrami,Iran,9,-0.05322080915326114,-0.4789872823793503,2.111111111111111,1.552545221273118,16.53036937878785,0.0,0.0,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.0,0.2222222222222222,0.1111111111111111,circulatory,Sadegh Moharrami (Iran)
Seung-ho Paik,South Korea,20,-0.028773094071442636,-0.5754618814288527,-0.35,5.5958832085827845,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.8,space_expanding,Seung-ho Paik (South Korea)
Axel Disasi,France,39,-0.014779651877638328,-0.5764064232278948,1.0256410256410255,1.3014778105687055,17.8181634848485,0.07692307692307693,0.02564102564102564,0.0,0.0,0.4358974358974359,0.20512820512820512,0.2564102564102564,0.10256410256410256,circulatory,Axel Disasi (France)
Kevin Álvarez,Mexico,11,-0.05366428973192108,-0.5903071870511319,-0.18181818181818182,0.8000553101585054,27.73189649173544,0.0,0.0,0.0,0.0,0.2727272727272727,0.5454545454545454,0.18181818181818182,0.0,destabilising,Kevin Álvarez (Mexico)
Denis Odoi,Ghana,1,-0.5944271453928505,-0.5944271453928505,2.0,0.1070513379666295,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,circulatory,Denis Odoi (Ghana)
Jordan Morris,United States,1,-0.6055419560639594,-0.6055419560639594,-1.0,1.1059115711700864,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,circulatory,Jordan Morris (United States)
Hattan Bahebri,Saudi Arabia,4,-0.16000034417184017,-0.6400013766873607,0.5,2.770886039746439,0.0,0.0,0.0,0.25,0.25,0.75,0.0,0.0,0.25,circulatory,Hattan Bahebri (Saudi Arabia)
Maya Yoshida,Japan,191,-0.00342655283102121,-0.6544715907250511,0.9947643979057592,1.4913803402876815,18.81393664897667,0.14136125654450263,0.015706806282722512,0.015706806282722512,0.010471204188481676,0.518324607329843,0.2513089005235602,0.12041884816753927,0.1099476439790576,circulatory,Maya Yoshida (Japan)
Matthias Ginter,Germany,3,-0.22510379981577966,-0.675311399447339,1.3333333333333333,1.7565988893893874,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,circulatory,Matthias Ginter (Germany)
Nawaf Al-Abed,Saudi Arabia,1,-0.6897442108744402,-0.6897442108744402,-1.0,0.7757592743407927,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,circulatory,Nawaf Al-Abed (Saudi Arabia)
Issam Jebali,Tunisia,14,-0.05269001549497454,-0.7376602169296436,-3.5,2.6131453642365767,38.003366077922024,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.5,0.0,0.35714285714285715,destabilising,Issam Jebali (Tunisia)
Artur Jedrzejczyk,Poland,3,-0.2599068228965398,-0.7797204686896194,2.3333333333333335,1.0340366991357424,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,circulatory,Artur Jedrzejczyk (Poland)
Garang Kuol,Australia,3,-0.2630548199668569,-0.7891644599005707,0.6666666666666666,2.162173168739029,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,circulatory,Garang Kuol (Australia)
Juan Foyth,Argentina,2,-0.3999312374824294,-0.7998624749648588,2.5,0.5024682495203732,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,circulatory,Juan Foyth (Argentina)
Antoine Semenyo,Ghana,1,-0.8033653680776288,-0.8033653680776288,-2.0,0.7611784461525013,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,circulatory,Antoine Semenyo (Ghana)
Romelu Lukaku,Belgium,1,-0.8114450771340346,-0.8114450771340346,-2.0,0.7325957417451364,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,circulatory,Romelu Lukaku (Belgium)
Rubin Colwill,Wales,2,-0.41091005479954845,-0.8218201095990969,0.0,1.5325483374179742,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,circulatory,Rubin Colwill (Wales)
Andreas Skov Olsen,Denmark,25,-0.0337825034398243,-0.8445625859956075,-3.8,2.099393062632377,35.34658817636365,0.0,0.0,0.12,0.0,0.04,0.72,0.0,0.24,destabilising,Andreas Skov Olsen (Denmark)
Ismaeel Mohammed,Qatar,24,-0.037581316817982026,-0.9019516036315686,0.375,0.8347747002572202,21.842310513257576,0.041666666666666664,0.0,0.0,0.0,0.25,0.4166666666666667,0.2916666666666667,0.041666666666666664,destabilising,Ismaeel Mohammed (Qatar)
Musab Khoder,Qatar,1,-0.907660172727776,-0.907660172727776,-2.0,0.4258567227431621,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,circulatory,Musab Khoder (Qatar)
Josip Stanisic,Croatia,25,-0.036653710151826474,-0.9163427537956619,2.16,0.8303396865543401,16.832973667272757,0.0,0.0,0.0,0.0,0.44,0.2,0.28,0.08,circulatory,Josip Stanisic (Croatia)
Sorba Thomas,Wales,2,-0.46134074407975284,-0.9226814881595057,2.0,0.46044445206806367,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,circulatory,Sorba Thomas (Wales)
Marcos Acuña,Argentina,110,-0.008497206787974897,-0.9346927466772387,0.15454545454545454,1.2715278340426832,24.753199630165284,0.10909090909090909,0.02727272727272727,0.02727272727272727,0.0,0.36363636363636365,0.36363636363636365,0.2,0.07272727272727272,circulatory,Marcos Acuña (Argentina)
Martin Braithwaite,Denmark,11,-0.0856073201599425,-0.9416805217593676,-3.727272727272727,2.933726382732105,28.565985289256197,0.0,0.0,0.2727272727272727,0.0,0.09090909090909091,0.5454545454545454,0.0,0.36363636363636365,destabilising,Martin Braithwaite (Denmark)
Abdullah Madu,Saudi Arabia,4,-0.24041695431771404,-0.9616678172708562,3.0,0.8308764428921314,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,circulatory,Abdullah Madu (Saudi Arabia)
Daniel James,Wales,15,-0.06652899356075742,-0.9979349034113614,-1.5333333333333334,1.5935671323749185,43.97035756363637,0.0,0.0,0.06666666666666667,0.0,0.3333333333333333,0.4666666666666667,0.06666666666666667,0.13333333333333333,destabilising,Daniel James (Wales)
Anis Slimane,Tunisia,18,-0.055670621598596676,-1.0020711887747402,-2.2222222222222223,1.113741083112628,39.63620116161615,0.0,0.0,0.2222222222222222,0.0,0.05555555555555555,0.6666666666666666,0.16666666666666666,0.1111111111111111,destabilising,Anis Slimane (Tunisia)
Roberto Alvarado,Mexico,4,-0.2561558331632319,-1.0246233326529277,-2.0,4.982894702524871,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,space_expanding,Roberto Alvarado (Mexico)
Chang-hoon Kwon,South Korea,12,-0.08599368163963415,-1.0319241796756098,-1.75,1.2893961805129652,27.264417515151475,0.0,0.0,0.16666666666666666,0.0,0.25,0.5833333333333334,0.08333333333333333,0.08333333333333333,destabilising,Chang-hoon Kwon (South Korea)
Djorkaeff Reasco,Ecuador,2,-0.518149054841509,-1.036298109683018,-2.5,2.5612127133339273,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,circulatory,Djorkaeff Reasco (Ecuador)
Joao Mario,Portugal,16,-0.06599366581481407,-1.0558986530370251,-1.6875,1.0156163166284264,40.32718006250001,0.0,0.0,0.125,0.0,0.25,0.75,0.0,0.0,destabilising,Joao Mario (Portugal)
Alexis Vega,Mexico,29,-0.03691824485997816,-1.0706291009393667,-2.896551724137931,1.495406911377375,38.55473413793099,0.1724137931034483,0.034482758620689655,0.06896551724137931,0.0,0.06896551724137931,0.6896551724137931,0.10344827586206896,0.13793103448275862,destabilising,Alexis Vega (Mexico)
Andrej Kramaric,Croatia,84,-0.013559739721015556,-1.1390181365653067,-2.3452380952380953,1.692105265610356,34.71049145400432,0.047619047619047616,0.011904761904761904,0.09523809523809523,0.03571428571428571,0.08333333333333333,0.6071428571428571,0.09523809523809523,0.21428571428571427,destabilising,Andrej Kramaric (Croatia)
Yannick Carrasco,Belgium,31,-0.03704195821388491,-1.148300704630432,-2.3548387096774195,1.4399718475886982,32.318834570381206,0.12903225806451613,0.0,0.0,0.0,0.06451612903225806,0.6774193548387096,0.12903225806451613,0.12903225806451613,destabilising,Yannick Carrasco (Belgium)
Everton Ribeiro,Brazil,15,-0.07666775291167773,-1.150016293675166,0.9333333333333333,3.0632246898814985,0.0,0.0,0.0,0.2,0.0,0.26666666666666666,0.0,0.2,0.5333333333333333,space_expanding,Everton Ribeiro (Brazil)
Connor Roberts,Wales,64,-0.01837507317658818,-1.1760046833016435,1.25,1.0471925620360827,18.172194019886387,0.125,0.046875,0.015625,0.0,0.375,0.359375,0.21875,0.046875,circulatory,Connor Roberts (Wales)
Nicolas Ngamaleu,Cameroon,12,-0.10054914180930874,-1.2065897017117049,-2.0,1.325162467449852,39.81022198863631,0.0,0.0,0.0,0.0,0.25,0.5833333333333334,0.08333333333333333,0.08333333333333333,destabilising,Nicolas Ngamaleu (Cameroon)
Wajdi Kechrida,Tunisia,24,-0.05156583385427035,-1.2375800125024883,0.625,1.0767160858151572,27.080583011363654,0.041666666666666664,0.0,0.041666666666666664,0.0,0.4583333333333333,0.3333333333333333,0.125,0.08333333333333333,circulatory,Wajdi Kechrida (Tunisia)
Fabian Rieder,Switzerland,13,-0.10053951146022595,-1.3070136489829374,-0.6153846153846154,1.2509661967290173,18.916740909090908,0.0,0.0,0.07692307692307693,0.0,0.46153846153846156,0.5384615384615384,0.0,0.0,destabilising,Fabian Rieder (Switzerland)
Jae-sung Lee,South Korea,55,-0.02456623885331851,-1.351143136932518,-2.2363636363636363,1.6552080192697205,40.14117870743802,0.09090909090909091,0.01818181818181818,0.03636363636363636,0.0,0.10909090909090909,0.6727272727272727,0.05454545454545454,0.16363636363636364,destabilising,Jae-sung Lee (South Korea)
Firas Al-Buraikan,Saudi Arabia,33,-0.04253236189921063,-1.4035679426739507,-0.3333333333333333,2.1731652348230424,18.252689724517893,0.06060606060606061,0.0,0.09090909090909091,0.06060606060606061,0.3333333333333333,0.3333333333333333,0.18181818181818182,0.15151515151515152,circulatory,Firas Al-Buraikan (Saudi Arabia)
Gerson Torres,Costa Rica,16,-0.09519326615391024,-1.523092258462564,-2.75,1.2603877793844316,28.246929207386287,0.0,0.0,0.0625,0.0,0.125,0.75,0.0625,0.0625,destabilising,Gerson Torres (Costa Rica)
Thomas Müller,Germany,34,-0.04484541074445703,-1.524743965311539,-3.4411764705882355,2.089291431994014,39.16974612299467,0.029411764705882353,0.0,0.2647058823529412,0.0,0.058823529411764705,0.6176470588235294,0.0,0.3235294117647059,destabilising,Thomas Müller (Germany)
Hannibal Mejbri,Tunisia,2,-0.8037536673095267,-1.6075073346190534,-5.0,2.6544892869904526,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,circulatory,Hannibal Mejbri (Tunisia)
Tariq Lamptey,Ghana,13,-0.12450117492438101,-1.618515274016953,1.0769230769230769,0.9049115903345414,12.752574370629358,0.07692307692307693,0.0,0.0,0.0,0.5384615384615384,0.23076923076923078,0.23076923076923078,0.0,circulatory,Tariq Lamptey (Ghana)
Granit Xhaka,Switzerland,174,-0.009399454206609106,-1.6355050319499844,0.15517241379310345,1.5544535326868232,19.10509349660397,0.06321839080459771,0.022988505747126436,0.040229885057471264,0.005747126436781609,0.3735632183908046,0.28160919540229884,0.1896551724137931,0.15517241379310345,circulatory,Granit Xhaka (Switzerland)
Mohammed Salisu,Ghana,88,-0.018944561936379337,-1.6671214504013818,1.4090909090909092,1.0601034664805993,17.569166425103315,0.011363636363636364,0.022727272727272728,0.056818181818181816,0.022727272727272728,0.45454545454545453,0.2727272727272727,0.19318181818181818,0.07954545454545454,circulatory,Mohammed Salisu (Ghana)
Shaq Moore,United States,8,-0.21301795438211904,-1.7041436350569523,2.75,2.2555455376648395,0.0,0.125,0.0,0.0,0.0,0.5,0.0,0.375,0.125,circulatory,Shaq Moore (United States)
David Wotherspoon,Canada,3,-0.6032034488046781,-1.8096103464140345,-3.0,2.4178881545965054,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,space_expanding,David Wotherspoon (Canada)
Kasper Dolberg,Denmark,10,-0.18279408021627688,-1.8279408021627688,-2.1,1.8410623948379399,14.415827586363648,0.0,0.0,0.0,0.0,0.3,0.1,0.2,0.4,space_expanding,Kasper Dolberg (Denmark)
Kamaldeen Sulemana,Ghana,6,-0.3108351370175338,-1.8650108221052026,2.1666666666666665,0.966289500772835,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,circulatory,Kamaldeen Sulemana (Ghana)
Filip Djuricic,Serbia,4,-0.4698087262446621,-1.8792349049786483,-0.5,1.4959650392392818,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,circulatory,Filip Djuricic (Serbia)
Sami Al-Najei,Saudi Arabia,10,-0.19140177469460803,-1.9140177469460804,-3.3,1.6541079551295617,20.335505077272785,0.1,0.0,0.0,0.0,0.1,0.6,0.0,0.3,destabilising,Sami Al-Najei (Saudi Arabia)
Famara Diedhiou,Senegal,5,-0.38587905921729526,-1.9293952960864762,-1.4,1.4182083122165428,5.5274015363636515,0.0,0.0,0.2,0.0,0.4,0.2,0.0,0.4,circulatory,Famara Diedhiou (Senegal)
Ghaylen Chaaleli,Tunisia,4,-0.4854863788499117,-1.9419455153996468,0.0,1.241893990276346,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,circulatory,Ghaylen Chaaleli (Tunisia)
Piotr Zielinski,Poland,84,-0.023528469732420357,-1.97639145752331,-0.9047619047619048,2.058490321881762,23.89812829545453,0.14285714285714285,0.05952380952380952,0.03571428571428571,0.0,0.30952380952380953,0.3333333333333333,0.14285714285714285,0.21428571428571427,destabilising,Piotr Zielinski (Poland)
Charles De Ketelaere,Belgium,3,-0.6612296235570395,-1.9836888706711187,-2.3333333333333335,1.5452577187723489,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,circulatory,Charles De Ketelaere (Belgium)
Sang-ho Na,South Korea,15,-0.13249856837822035,-1.9874785256733054,-0.2,1.796807875279126,15.94522754545453,0.13333333333333333,0.26666666666666666,0.3333333333333333,0.06666666666666667,0.6,0.2,0.0,0.2,circulatory,Sang-ho Na (South Korea)
Joe Morrell,Wales,10,-0.2003822860918986,-2.003822860918986,0.1,3.0712487977629666,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.6,space_expanding,Joe Morrell (Wales)
Hossein Kanaani,Iran,5,-0.40471143656689224,-2.023557182834461,1.8,0.8064748671919935,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,circulatory,Hossein Kanaani (Iran)
Angel Correa,Argentina,3,-0.6807708552845674,-2.042312565853702,-1.6666666666666667,1.1674525854257163,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,circulatory,Angel Correa (Argentina)
Luka Jovic,Serbia,3,-0.6810998358892105,-2.0432995076676317,-4.666666666666667,3.084398475578545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,space_expanding,Luka Jovic (Serbia)
Saleh Al-Shehri,Saudi Arabia,14,-0.14646820016823142,-2.05055480235524,-2.9285714285714284,1.4751592188422276,27.331964431818186,0.21428571428571427,0.0,0.0,0.0,0.21428571428571427,0.6428571428571429,0.07142857142857142,0.07142857142857142,destabilising,Saleh Al-Shehri (Saudi Arabia)
Tarek Salman,Qatar,8,-0.25840016386107395,-2.0672013108885916,2.625,0.9084497605496915,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.125,0.0,circulatory,Tarek Salman (Qatar)
Vinícius Junior,Brazil,49,-0.04232767481938733,-2.0740560661499794,-2.5306122448979593,1.5109171320302588,43.46125828664191,0.02040816326530612,0.0,0.1836734693877551,0.02040816326530612,0.14285714285714285,0.6530612244897959,0.08163265306122448,0.12244897959183673,destabilising,Vinícius Junior (Brazil)
Mathew Leckie,Australia,42,-0.05169071989174222,-2.1710102354531733,-0.7857142857142857,1.0423041450385304,31.44013662012985,0.023809523809523808,0.0,0.07142857142857142,0.0,0.2857142857142857,0.5714285714285714,0.09523809523809523,0.047619047619047616,destabilising,Mathew Leckie (Australia)
Thorgan Hazard,Belgium,23,-0.09697999684214434,-2.23053992736932,0.21739130434782608,0.8729376372394239,17.46227951976286,0.08695652173913043,0.043478260869565216,0.08695652173913043,0.0,0.391304347826087,0.391304347826087,0.17391304347826086,0.043478260869565216,circulatory,Thorgan Hazard (Belgium)
Taha Yassine Khenissi,Tunisia,3,-0.7536502210043182,-2.2609506630129546,-4.666666666666667,2.6169377375785707,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,space_expanding,Taha Yassine Khenissi (Tunisia)
Ali Maaloul,Tunisia,24,-0.09527872454597208,-2.28668938910333,0.75,0.6054797148417744,19.87035553787877,0.0,0.08333333333333333,0.041666666666666664,0.0,0.3333333333333333,0.4583333333333333,0.20833333333333334,0.0,destabilising,Ali Maaloul (Tunisia)
