passer_name,receiver_name,team_name,duo_passes,duo_mean_tiv,duo_total_tiv,mean_lbs,mean_sgm,mean_sdi,final_third_prob,box_entry_prob,shot_prob,goal_prob,passer_n_passes,passer_mean_tiv,passer_total_tiv,delta_tiv,duo_label,is_stable_duo
Morteza Pouraliganji,Abolfazl Jalali,Iran,6,-0.5639555662101366,-3.38373339726082,0.0,0.8351271020011938,0.0,0.0,0.0,0.0,0.0,82,-0.12739967043256342,-10.446772975470202,-0.43655589577757326,Morteza Pouraliganji → Abolfazl Jalali,False
Young-gwon Kim,Jun-ho Son,South Korea,6,-0.202876197307263,-1.217257183843578,3.0,0.9596939759290987,0.0,0.0,0.0,0.0,0.0,154,0.2337518508063978,35.99778502418526,-0.4366280481136608,Young-gwon Kim → Jun-ho Son,False
Brandon Aguilera,Bryan Oviedo,Costa Rica,2,-0.5552908193418619,-1.1105816386837237,-4.5,0.8423567389111106,12.058677181818236,0.0,0.0,0.0,0.0,23,-0.1186369771477335,-2.7286504743978703,-0.4366538421941284,Brandon Aguilera → Bryan Oviedo,False
Gabriel Martinelli,Casemiro,Brazil,2,-0.7594726168277379,-1.5189452336554758,0.0,0.2351182543380812,0.0,0.0,0.0,0.0,0.0,26,-0.32276247507274614,-8.3918243518914,-0.4367101417549918,Gabriel Martinelli → Casemiro,False
Richie Laryea,Alistair Johnston,Canada,5,-0.2902870900952947,-1.4514354504764735,-0.4,1.4106724835473439,3.108132236363724,0.0,0.0,0.2,0.0,24,0.1465739022683671,3.517773654440811,-0.4368609923636618,Richie Laryea → Alistair Johnston,False
Junior Hoilett,Sam Adekugbe,Canada,1,-0.5410736255653721,-0.5410736255653721,0.0,0.922165855515114,0.0,0.0,0.0,0.0,0.0,26,-0.10409440145305283,-2.7064544377793736,-0.43697922411231926,Junior Hoilett → Sam Adekugbe,False
Anthony Contreras,Roan Wilson,Costa Rica,2,-0.8499129756468967,-1.6998259512937934,-5.0,2.1182614155280426,0.0,0.0,0.0,0.0,0.0,11,-0.41255563765086295,-4.538112014159492,-0.43735733799603377,Anthony Contreras → Roan Wilson,False
Alex Balde,Carlos Soler,Spain,3,-0.5466920486193356,-1.6400761458580069,2.0,0.21941313098896362,0.0,0.0,0.0,0.0,0.0,93,-0.10908230702456612,-10.14465455328465,-0.4376097415947695,Alex Balde → Carlos Soler,False
Ibrahima Konaté,Adrien Rabiot,France,14,-0.4530322710748194,-6.342451795047472,0.6428571428571429,0.6798645097001328,7.227204383116884,0.07142857142857142,0.0,0.0,0.0,179,-0.015104968905650102,-2.703789434111368,-0.4379273021691693,Ibrahima Konaté → Adrien Rabiot,True
Timothy Castagne,Youri Tielemans,Belgium,8,-0.3117908606128086,-2.4943268849024687,0.375,0.5233749709037061,15.12679877840907,0.0,0.0,0.0,0.0,140,0.12641018350886443,17.69742569124102,-0.43820104412167304,Timothy Castagne → Youri Tielemans,False
Edinson Cavani,Martín Cáceres,Uruguay,2,-0.9840622323976316,-1.9681244647952632,-5.0,1.37644627612354,0.0,0.0,0.0,0.0,0.0,19,-0.5458247847240348,-10.370670909756662,-0.43823744767359674,Edinson Cavani → Martín Cáceres,False
Juan Pablo Vargas,Ronald Matarrita,Costa Rica,1,-0.1058100818915542,-0.1058100818915542,0.0,3.6409399872987103,0.0,0.0,0.0,0.0,0.0,14,0.3324808692639753,4.654732169695654,-0.4382909511555295,Juan Pablo Vargas → Ronald Matarrita,False
Daichi Kamada,Takuma Asano,Japan,1,-0.6465289509188326,-0.6465289509188326,1.0,0.2436363724615927,0.0,0.0,0.0,0.0,0.0,60,-0.20812303409266544,-12.487382045559926,-0.43840591682616714,Daichi Kamada → Takuma Asano,False
Vinícius Junior,Rodrygo,Brazil,4,-0.4813534257304376,-1.9254137029217504,0.0,1.1692763671252628,0.0,0.0,0.0,0.75,0.25,49,-0.04232767481938733,-2.0740560661499794,-0.4390257509110503,Vinícius Junior → Rodrygo,False
Abdelkarim Hassan,Pedro Miguel,Qatar,4,-0.37117632858614646,-1.4847053143445859,0.25,0.9201535475651781,3.2503598409091756,0.0,0.0,0.25,0.0,104,0.06811461758451012,7.0839202287890535,-0.43929094617065656,Abdelkarim Hassan → Pedro Miguel,False
Xherdan Shaqiri,Edimilson Fernandes,Switzerland,9,-0.699635830092237,-6.296722470830133,-5.0,3.2274798789986923,0.0,0.0,0.0,0.0,0.0,47,-0.25933830219030085,-12.18890020294414,-0.4402975279019361,Xherdan Shaqiri → Edimilson Fernandes,False
Robert Lewandowski,Kamil Glik,Poland,2,-0.8912285912066426,-1.782457182413285,-6.5,0.8713477483576761,16.529574772727344,0.0,0.0,0.0,0.0,58,-0.450032871920686,-26.101906571399788,-0.4411957192859566,Robert Lewandowski → Kamil Glik,False
Mohamed Drager,Anis Slimane,Tunisia,1,-0.3518733301234282,-0.3518733301234282,-7.0,1.5783787255058814,34.670616727272865,0.0,0.0,0.0,0.0,14,0.0896678995449057,1.2553505936286797,-0.44154122966833387,Mohamed Drager → Anis Slimane,False
Teun Koopmeiners,Kenneth Taylor,Netherlands,1,-0.6315236746172506,-0.6315236746172506,0.0,0.6004417512228362,0.0,0.0,0.0,0.0,0.0,71,-0.18825359322368224,-13.36600511888144,-0.4432700813935683,Teun Koopmeiners → Kenneth Taylor,False
Eder Militao,Thiago Silva,Brazil,14,-0.22798590602953392,-3.191802684413475,-0.42857142857142855,1.0595202289292323,9.50926830194804,0.0,0.07142857142857142,0.0,0.0,200,0.21532000585498667,43.06400117099734,-0.4433059118845206,Eder Militao → Thiago Silva,True
Carlos Gruezo,Piero Hincapie,Ecuador,3,-0.11233782199485927,-0.3370134659845778,-1.3333333333333333,1.7384092095831338,13.966004196969587,0.0,0.3333333333333333,0.0,0.0,15,0.3311197266865608,4.966795900298412,-0.44345754868142007,Carlos Gruezo → Piero Hincapie,False
Joao Palhinha,William Carvalho,Portugal,1,-0.8342007679323832,-0.8342007679323832,-1.0,0.3253612890525361,0.0,0.0,0.0,0.0,0.0,24,-0.39017560297696624,-9.36421447144719,-0.44402516495541694,Joao Palhinha → William Carvalho,False
Walker Zimmerman,DeAndre Yedlin,United States,3,-0.3008592742066281,-0.9025778226198843,1.3333333333333333,1.3337684554276155,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,186,0.1435591211109096,26.701996526629188,-0.4444183953175377,Walker Zimmerman → DeAndre Yedlin,False
Rodri,Koke,Spain,12,-0.41003901613378696,-4.920468193605443,1.75,0.7593799174905609,0.0,0.0,0.0,0.08333333333333333,0.0,603,0.03534830820882002,21.31502984991847,-0.44538732434260697,Rodri → Koke,True
Karl Toko Ekambi,Nicolas N'Koulou,Cameroon,1,-0.3867588072718032,-0.3867588072718032,-3.0,0.923714864310885,7.38776877272724,0.0,1.0,0.0,0.0,33,0.058888029298106,1.943304966837498,-0.44564683656990917,Karl Toko Ekambi → Nicolas N'Koulou,False
Achraf Hakimi,Zakaria Aboukhlal,Morocco,1,-0.292077834027134,-0.292077834027134,3.0,0.635819016669522,0.0,0.0,0.0,0.0,0.0,223,0.1537522419488065,34.28674995458385,-0.4458300759759405,Achraf Hakimi → Zakaria Aboukhlal,False
Danilo,Fred,Brazil,2,-0.4887178346215053,-0.9774356692430106,0.0,1.13716411637337,0.0,0.0,0.0,0.0,0.0,154,-0.042306349127555216,-6.515177765643503,-0.4464114854939501,Danilo → Fred,False
Lionel Messi,Nicolas Tagliafico,Argentina,9,-0.8314941788887705,-7.483447609998935,-3.2222222222222223,0.9450279285816341,3.214981020201991,0.0,0.0,0.1111111111111111,0.0,233,-0.3849324710632791,-89.68926575774402,-0.4465617078254914,Lionel Messi → Nicolas Tagliafico,False
Firas Al-Buraikan,Yasser Al-Shahrani,Saudi Arabia,1,-0.4895536051436681,-0.4895536051436681,-6.0,1.9396741910643207,8.019059954545435,1.0,0.0,0.0,0.0,33,-0.04253236189921063,-1.4035679426739507,-0.44702124324445747,Firas Al-Buraikan → Yasser Al-Shahrani,False
Mehdi Taremi,Ali Karimi,Iran,5,-0.7176284937343071,-3.5881424686715357,-0.6,0.5994000778862556,0.0,0.0,0.0,0.0,0.0,47,-0.2704224428274764,-12.709854812891392,-0.44720605090683074,Mehdi Taremi → Ali Karimi,False
Jackson Irvine,Kye Rowles,Australia,8,-0.5602614011606547,-4.482091209285238,-6.0,1.9937163193772738,22.663084153409045,0.125,0.0,0.0,0.0,68,-0.1128996723600218,-7.677177720481482,-0.4473617288006329,Jackson Irvine → Kye Rowles,False
Rodrigo Bentancur,Sebastian Coates,Uruguay,12,-0.7473895376985964,-8.968674452383157,-3.6666666666666665,1.0169594215272102,9.075864640151494,0.0,0.0,0.0,0.0,117,-0.2990056338991614,-34.98365916620188,-0.448383903799435,Rodrigo Bentancur → Sebastian Coates,True
Tim Ream,Brenden Aaronson,United States,5,-0.31042603491308784,-1.5521301745654392,3.8,0.3199943091943882,0.0,0.0,0.0,0.2,0.0,227,0.13806702292147838,31.34121420317559,-0.4484930578345662,Tim Ream → Brenden Aaronson,False
Mohammed Al-Burayk,Abdulelah Al-Malki,Saudi Arabia,2,0.032483371706222404,0.06496674341244481,0.0,0.9828220012470954,11.436283250000013,0.0,0.0,0.0,0.0,24,0.4812006913069868,11.548816591367682,-0.4487173196007644,Mohammed Al-Burayk → Abdulelah Al-Malki,False
Mohamed Kanno,Hassan Tambakti,Saudi Arabia,5,-0.6098278596487574,-3.0491392982437873,-3.4,0.8028238488122277,23.428894463636375,0.0,0.2,0.0,0.0,92,-0.16084562041945064,-14.79779707858946,-0.4489822392293068,Mohamed Kanno → Hassan Tambakti,False
Matty Cash,Krystian Bielik,Poland,5,-0.3985616629964005,-1.9928083149820026,0.8,0.7664324738701644,3.451375109090828,0.0,0.0,0.0,0.0,89,0.0505762802912153,4.501288945918162,-0.4491379432876158,Matty Cash → Krystian Bielik,False
Harry Maguire,Eric Dier,England,1,-0.3440201495862582,-0.3440201495862582,0.0,1.8648359380759405,0.0,0.0,0.0,0.0,0.0,308,0.10519238632844453,32.399254989160916,-0.4492125359147027,Harry Maguire → Eric Dier,False
Ibrahima Konaté,Randal Kolo Muani,France,3,-0.46433056515793886,-1.3929916954738166,2.6666666666666665,0.24651908373916245,0.0,0.0,0.0,0.3333333333333333,0.0,179,-0.015104968905650102,-2.703789434111368,-0.44922559625228875,Ibrahima Konaté → Randal Kolo Muani,False
Nikola Milenkovic,Nemanja Maksimovic,Serbia,4,-0.27742863857324723,-1.109714554292989,-0.5,0.8508135937930705,14.087000556818166,0.25,0.0,0.0,0.0,125,0.17183376592096267,21.479220740120333,-0.4492624044942099,Nikola Milenkovic → Nemanja Maksimovic,False
Achraf Dari,Hakim Ziyech,Morocco,7,-0.571037767275297,-3.997264370927079,0.5714285714285714,0.3167401403733287,2.4770861948052487,0.0,0.0,0.0,0.0,82,-0.12131568104128769,-9.94788584538559,-0.4497220862340093,Achraf Dari → Hakim Ziyech,False
Ibrahima Konaté,Jules Kounde,France,6,-0.4648841574671532,-2.7893049448029195,0.3333333333333333,0.7731872070258529,4.399358280303032,0.0,0.0,0.0,0.0,179,-0.015104968905650102,-2.703789434111368,-0.4497791885615031,Ibrahima Konaté → Jules Kounde,False
Kieran Trippier,Jack Grealish,England,2,-0.5425533755778209,-1.0851067511556418,2.0,0.2296763994833708,0.0,0.0,0.0,0.0,0.0,122,-0.09268075203110039,-11.307051747794247,-0.44987262354672053,Kieran Trippier → Jack Grealish,False
Kieffer Moore,Connor Roberts,Wales,6,-1.0377192203082164,-6.226315321849298,-7.0,2.8567331233157227,0.10019626515151255,0.0,0.3333333333333333,0.0,0.0,32,-0.587786409260578,-18.809165096338496,-0.4499328110476384,Kieffer Moore → Connor Roberts,False
Mohamed Kanno,Nawaf Al-Abed,Saudi Arabia,1,-0.6114233689934185,-0.6114233689934185,0.0,0.6669329393021802,0.0,0.0,0.0,0.0,0.0,92,-0.16084562041945064,-14.79779707858946,-0.45057774857396793,Mohamed Kanno → Nawaf Al-Abed,False
Nikola Milenkovic,Luka Jovic,Serbia,1,-0.2792543640668846,-0.2792543640668846,4.0,0.3448202174344463,0.0,0.0,0.0,0.0,0.0,125,0.17183376592096267,21.479220740120333,-0.45108812998784725,Nikola Milenkovic → Luka Jovic,False
Kyle Walker,Eric Dier,England,4,-0.2435845331341608,-0.9743381325366433,0.0,2.5110180896250176,0.0,0.0,0.0,0.0,0.0,107,0.2079731386228673,22.2531258326468,-0.4515576717570281,Kyle Walker → Eric Dier,False
Félix Torres,José Cifuentes,Ecuador,3,-0.3870198352164895,-1.1610595056494686,1.0,1.1081206505826928,0.0,0.0,0.0,0.0,0.0,147,0.06557666813329982,9.639770215595073,-0.45259650334978935,Félix Torres → José Cifuentes,False
Kamaldeen Sulemana,Salis Abdul Samed,Ghana,1,-0.7638520283656478,-0.7638520283656478,-1.0,0.5282912569030461,0.0,0.0,0.0,0.0,0.0,6,-0.3108351370175338,-1.8650108221052026,-0.453016891348114,Kamaldeen Sulemana → Salis Abdul Samed,False
Shaq Moore,Giovanni Reyna,United States,2,-0.6660749271189945,-1.332149854237989,1.0,0.195370937920989,0.0,0.0,0.0,0.0,0.0,8,-0.21301795438211904,-1.7041436350569523,-0.4530569727368755,Shaq Moore → Giovanni Reyna,False
Kendall Waston,Bryan Oviedo,Costa Rica,1,-0.1380237319721169,-0.1380237319721169,0.0,0.7505950183520461,6.241304818181895,0.0,0.0,0.0,0.0,55,0.31509713283731206,17.330342306052163,-0.4531208648094289,Kendall Waston → Bryan Oviedo,False
Romario Ibarra,Moises Caicedo,Ecuador,3,-0.3004535435929468,-0.9013606307788404,-6.0,1.3435712849062469,37.57151810606065,0.0,0.0,0.0,0.0,8,0.15287691150957022,1.2230152920765618,-0.453330455102517,Romario Ibarra → Moises Caicedo,False
Dusan Tadić,Nikola Milenkovic,Serbia,3,-0.6203777013531345,-1.8611331040594037,-5.666666666666667,1.141046562039844,17.382932015151454,0.0,0.0,0.0,0.0,60,-0.16580823222297356,-9.948493933378414,-0.45456946913016094,Dusan Tadić → Nikola Milenkovic,False
Fabinho,Bruno Guimarães,Brazil,3,-0.2763665014839886,-0.8290995044519658,0.0,2.2854984382211057,0.0,0.0,0.0,0.0,0.0,41,0.1784401999270366,7.3160481970085005,-0.4548067014110252,Fabinho → Bruno Guimarães,False
Daniel James,Brennan Johnson,Wales,1,-0.5213746766541294,-0.5213746766541294,0.0,1.000396658788986,0.0,0.0,0.0,0.0,0.0,15,-0.06652899356075742,-0.9979349034113614,-0.454845683093372,Daniel James → Brennan Johnson,False
Lukas Klostermann,Matthias Ginter,Germany,2,-0.4067079878712435,-0.813415975742487,0.0,1.5232813978435993,0.0,0.0,0.0,0.0,0.0,29,0.04883929613117104,1.41633958780396,-0.45554728400241457,Lukas Klostermann → Matthias Ginter,False
Edimilson Fernandes,Denis Zakaria,Switzerland,3,-0.9588919173220866,-2.8766757519662596,-2.6666666666666665,0.5005761453924792,0.0,0.0,0.0,0.0,0.0,46,-0.5031564624074686,-23.145197270743555,-0.455735454914618,Edimilson Fernandes → Denis Zakaria,False
Jesper Lindström,Joachim Andersen,Denmark,2,-0.6164390104938884,-1.2328780209877768,-6.5,2.171773388599434,35.3654839318182,0.0,0.0,0.0,0.0,27,-0.16063514144485344,-4.337148819011043,-0.4558038690490349,Jesper Lindström → Joachim Andersen,False
Milad Mohammadi,Majid Hosseini,Iran,1,-0.2371404861703893,-0.2371404861703893,-2.0,0.177577802628043,28.121379090909205,0.0,0.0,0.0,0.0,31,0.2191195910848795,6.792707323631264,-0.4562600772552688,Milad Mohammadi → Majid Hosseini,False
Raheem Sterling,Kyle Walker,England,1,-0.5454013478498666,-0.5454013478498666,-1.0,1.3786684232999742,0.0,0.0,0.0,0.0,0.0,39,-0.0889758317163209,-3.470057436936515,-0.4564255161335457,Raheem Sterling → Kyle Walker,False
Achraf Hakimi,Abde Ezzalzouli,Morocco,1,-0.3030422301748017,-0.3030422301748017,4.0,0.281571252808694,0.0,1.0,0.0,0.0,0.0,223,0.1537522419488065,34.28674995458385,-0.4567944721236082,Achraf Hakimi → Abde Ezzalzouli,False
Joel Campbell,Juan Pablo Vargas,Costa Rica,3,-0.6669480371828995,-2.0008441115486986,-3.3333333333333335,1.0486353502575663,8.391696030302997,0.0,0.0,0.0,0.0,70,-0.20979567821595232,-14.685697475116664,-0.45715235896694717,Joel Campbell → Juan Pablo Vargas,False
Pape Gueye,Kalidou Koulibaly,Senegal,5,-0.5348078452838445,-2.6740392264192225,-1.2,1.6539599401215632,0.0,0.0,0.0,0.0,0.0,36,-0.07740665630387546,-2.7866396269395164,-0.45740118897996906,Pape Gueye → Kalidou Koulibaly,False
Sultan Al-Ghannam,Hattan Bahebri,Saudi Arabia,1,-0.6331916877966274,-0.6331916877966274,1.0,0.2776843137932292,0.0,0.0,0.0,0.0,0.0,14,-0.17550989803048128,-2.457138572426738,-0.4576817897661461,Sultan Al-Ghannam → Hattan Bahebri,False
Fran Karacic,Mathew Ryan,Australia,1,-0.3765473844420455,-0.3765473844420455,-1.0,2.3484304405723506,0.0,0.0,0.0,0.0,0.0,18,0.08115457493895038,1.460782348901107,-0.4577019593809959,Fran Karacic → Mathew Ryan,False
Silvan Widmer,Denis Zakaria,Switzerland,1,-0.3092183207306792,-0.3092183207306792,2.0,0.9724656624295832,0.0,0.0,0.0,0.0,0.0,83,0.1486143726417815,12.334992929267866,-0.4578326933724607,Silvan Widmer → Denis Zakaria,False
Issam Jebali,Ali Maaloul,Tunisia,1,-0.51119919269942,-0.51119919269942,-4.0,3.9597825080223497,0.0,0.0,0.0,0.0,0.0,14,-0.05269001549497454,-0.7376602169296436,-0.4585091772044455,Issam Jebali → Ali Maaloul,False
Selim Amallah,Badr Benoun,Morocco,1,-0.6348362761047771,-0.6348362761047771,-6.0,5.017584063703171,0.0,0.0,0.0,0.0,0.0,48,-0.1756244523903574,-8.429973714737155,-0.4592118237144197,Selim Amallah → Badr Benoun,False
Mislav Orsic,Mateo Kovacic,Croatia,3,-0.6586060868846056,-1.975818260653817,-1.3333333333333333,0.2046071357919718,10.07356116666663,0.0,0.0,0.0,0.0,23,-0.19938947619250352,-4.585957952427581,-0.4592166106921021,Mislav Orsic → Mateo Kovacic,False
Guillermo Varela,Matias Vecino,Uruguay,4,-0.4165222320688069,-1.6660889282752276,0.5,0.34491597438200483,26.74196807954542,0.0,0.0,0.0,0.0,43,0.04288470568729989,1.8440423445538954,-0.4594069377561068,Guillermo Varela → Matias Vecino,False
Hector Herrera,Nestor Araujo,Mexico,9,-0.5823147129697712,-5.240832416727941,-2.0,0.8412471578616303,10.18070357070705,0.0,0.0,0.0,0.0,49,-0.1224241431592862,-5.998783014805023,-0.45989056981048504,Hector Herrera → Nestor Araujo,False
Nayef Aguerd,Zakaria Aboukhlal,Morocco,1,-0.2024829900288062,-0.2024829900288062,3.0,0.9612550919445316,0.0,0.0,0.0,0.0,0.0,117,0.2580617257453936,30.19322191221105,-0.4605447157741998,Nayef Aguerd → Zakaria Aboukhlal,False
Keysher Fuller,Yeltsin Tejeda,Costa Rica,1,-0.3513056188125026,-0.3513056188125026,-4.0,0.7774175383344935,17.877473363636213,0.0,0.0,0.0,0.0,26,0.10938789306572068,2.8440852197087376,-0.46069351187822327,Keysher Fuller → Yeltsin Tejeda,False
Pedri,Carlos Soler,Spain,2,-0.502183660547496,-1.004367321094992,0.5,0.866123913213967,0.0,0.0,0.0,0.0,0.0,347,-0.04042594813209062,-14.027804001835445,-0.46175771241540536,Pedri → Carlos Soler,False
Bremer,Antony,Brazil,1,-0.4047439764742098,-0.4047439764742098,1.0,0.169412185807637,2.318531136363637,0.0,1.0,0.0,0.0,75,0.0571848025165996,4.28886018874497,-0.4619287789908094,Bremer → Antony,False
Seung-ho Paik,Moon-hwan Kim,South Korea,3,-0.4907757613197648,-1.4723272839592945,-1.0,1.656912255438477,0.0,0.0,0.0,0.0,0.0,20,-0.028773094071442636,-0.5754618814288527,-0.4620026672483222,Seung-ho Paik → Moon-hwan Kim,False
Daichi Kamada,Kaoru Mitoma,Japan,1,-0.670304734023372,-0.670304734023372,-4.0,2.5935940362427727,0.0,0.0,0.0,1.0,0.0,60,-0.20812303409266544,-12.487382045559926,-0.46218169993070657,Daichi Kamada → Kaoru Mitoma,False
Vitinha,Bernardo Silva,Portugal,6,-0.521472601201827,-3.128835607210962,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69,-0.0592334264602788,-4.087106425759237,-0.46223917474154824,Vitinha → Bernardo Silva,False
Wahbi Khazri,Yassine Meriah,Tunisia,2,-0.8340927381909267,-1.6681854763818533,-5.0,0.8670935108830271,5.103107340908956,0.5,0.0,0.0,0.0,10,-0.37184220319192274,-3.7184220319192276,-0.4622505349990039,Wahbi Khazri → Yassine Meriah,False
Francisco Calvo,Brandon Aguilera,Costa Rica,1,-0.2392244741385589,-0.2392244741385589,4.0,0.4583796376244897,0.0,0.0,0.0,0.0,0.0,69,0.22358397279905703,15.427294123134935,-0.4628084469376159,Francisco Calvo → Brandon Aguilera,False
Idrissa Gueye,Pape Sarr,Senegal,1,-0.5276924846726095,-0.5276924846726095,0.0,0.9749658780182712,0.0,0.0,0.0,0.0,0.0,89,-0.06469558734981116,-5.757907274133194,-0.46299689732279836,Idrissa Gueye → Pape Sarr,False
Idrissa Gueye,Pathe Ciss,Senegal,2,-0.5276924846726095,-1.055384969345219,0.0,0.9749658780182712,0.0,0.0,0.0,0.0,0.0,89,-0.06469558734981116,-5.757907274133194,-0.46299689732279836,Idrissa Gueye → Pathe Ciss,False
Antoine Griezmann,Kingsley Coman,France,4,-0.567599580770796,-2.270398323083184,-1.75,1.81333565743242,0.0,0.0,0.0,0.0,0.0,180,-0.10382699068968415,-18.688858324143148,-0.4637725900811118,Antoine Griezmann → Kingsley Coman,False
Otavio,Pepe,Portugal,4,-0.25083967242646554,-1.0033586897058622,-4.25,1.6396275843982904,21.28943890909099,0.25,0.0,0.0,0.0,70,0.213352836181481,14.934698532703669,-0.46419250860794653,Otavio → Pepe,False
Lisandro Martinez,Nicolas Tagliafico,Argentina,3,-0.5033389231773948,-1.5100167695321844,1.3333333333333333,0.5719157954257169,0.0,0.0,0.0,0.0,0.0,103,-0.038816546735385586,-3.9981043137447156,-0.4645223764420092,Lisandro Martinez → Nicolas Tagliafico,False
Thorgan Hazard,Jan Vertonghen,Belgium,1,-0.5616503901218047,-0.5616503901218047,0.0,0.1867641954251057,1.608452090909101,0.0,1.0,0.0,0.0,23,-0.09697999684214434,-2.23053992736932,-0.4646703932796604,Thorgan Hazard → Jan Vertonghen,False
Ali Abdi,Montassar Talbi,Tunisia,10,-0.7937939039449604,-7.9379390394496046,-2.1,0.6391128421897222,4.720805645454585,0.4,0.0,0.0,0.0,46,-0.3289389690597821,-15.131192576749976,-0.4648549348851783,Ali Abdi → Montassar Talbi,True
Dani Alves,Gabriel Martinelli,Brazil,1,-0.6050449020953981,-0.6050449020953981,1.0,0.3526290587498419,0.0,0.0,0.0,0.0,0.0,70,-0.13989406960117895,-9.792584872082527,-0.4651508324942191,Dani Alves → Gabriel Martinelli,False
Alex Balde,Aymeric Laporte,Spain,13,-0.5748251643907452,-7.472727137079687,0.0,0.8609682766999563,0.0,0.0,0.0,0.0,0.0,93,-0.10908230702456612,-10.14465455328465,-0.46574285736617904,Alex Balde → Aymeric Laporte,True
Thomas Delaney,Joachim Andersen,Denmark,2,-0.13027022407773026,-0.2605404481554605,-3.0,1.4544378680705208,15.299537931818493,0.0,0.0,0.0,0.0,23,0.33674126903132967,7.745049187720582,-0.4670114931090599,Thomas Delaney → Joachim Andersen,False
Selim Amallah,Sofyan Amrabat,Morocco,3,-0.6428225222175429,-1.9284675666526288,-4.333333333333333,1.0719331387462254,8.21343895454543,0.0,0.0,0.3333333333333333,0.0,48,-0.1756244523903574,-8.429973714737155,-0.4671980698271855,Selim Amallah → Sofyan Amrabat,False
Christian Bassogog,Jean-Charles Castelletto,Cameroon,1,-1.5166521481109565,-1.5166521481109565,-7.0,0.2595423060853676,0.0,0.0,0.0,0.0,0.0,6,-1.0490153708897958,-6.294092225338774,-0.4676367772211607,Christian Bassogog → Jean-Charles Castelletto,False
Darwin Nunez,Rodrigo Bentancur,Uruguay,2,-0.6330204371555962,-1.2660408743111924,-3.0,0.47853008112032325,13.020163772727209,0.0,0.0,0.0,0.0,19,-0.16508866872111833,-3.1366847057012484,-0.46793176843447787,Darwin Nunez → Rodrigo Bentancur,False
Dani Olmo,Carlos Soler,Spain,7,-0.6932263475640558,-4.85258443294839,-0.2857142857142857,0.5123005141820579,0.0,0.0,0.0,0.14285714285714285,0.0,117,-0.22529395614809136,-26.35939286932669,-0.46793239141596443,Dani Olmo → Carlos Soler,False
Pathe Ciss,Kalidou Koulibaly,Senegal,4,-0.36507250849152834,-1.4602900339661133,-2.5,2.73772297022622,1.4144424659091048,0.25,0.0,0.0,0.0,38,0.10309009644096279,3.917423664756586,-0.4681626049324911,Pathe Ciss → Kalidou Koulibaly,False
Mehdi Taremi,Saman Ghoddos,Iran,1,-0.7386221381056298,-0.7386221381056298,-1.0,0.6084066642439822,0.0,0.0,0.0,0.0,0.0,47,-0.2704224428274764,-12.709854812891392,-0.4681996952781534,Mehdi Taremi → Saman Ghoddos,False
Bernardo Silva,William Carvalho,Portugal,14,-0.39031275376548125,-5.464378552716737,-3.142857142857143,1.1949231382890857,26.373843107142864,0.21428571428571427,0.0,0.0,0.0,193,0.07809124971630094,15.071611195246081,-0.4684040034817822,Bernardo Silva → William Carvalho,True
Mehdi Taremi,Sadegh Moharrami,Iran,1,-0.738975614144093,-0.738975614144093,-6.0,3.8733928853712274,0.0,0.0,0.0,0.0,0.0,47,-0.2704224428274764,-12.709854812891392,-0.46855317131661656,Mehdi Taremi → Sadegh Moharrami,False
Jin-su Kim,Jun-ho Son,South Korea,2,-0.3657306005345906,-0.7314612010691812,2.0,0.7591658944755797,0.0,0.0,0.0,0.0,0.0,71,0.10388337338010313,7.375719509987322,-0.4696139739146937,Jin-su Kim → Jun-ho Son,False
Nahuel Molina,Lisandro Martinez,Argentina,2,-0.3557256688991357,-0.7114513377982714,-1.0,2.4926415711938086,0.0,0.0,0.0,0.5,0.0,183,0.11392488284585758,20.84825356079194,-0.46965055174499326,Nahuel Molina → Lisandro Martinez,False
Yahia Attiat-Allah,Badr Benoun,Morocco,3,-0.5487390223320152,-1.6462170669960456,0.0,0.8925576939876513,0.0,0.0,0.0,0.0,0.0,75,-0.07821190030435975,-5.8658925228269805,-0.47052712202765545,Yahia Attiat-Allah → Badr Benoun,False
Azzedine Ounahi,Zakaria Aboukhlal,Morocco,1,-0.4539257035596045,-0.4539257035596045,3.0,0.1786632728326358,0.0,0.0,0.0,1.0,0.0,183,0.016758790873761108,3.066858729898283,-0.4706844944333656,Azzedine Ounahi → Zakaria Aboukhlal,False
Raheem Sterling,Declan Rice,England,5,-0.5598108840348834,-2.799054420174417,-3.8,0.6450403934114085,31.335571372727326,0.2,0.0,0.0,0.0,39,-0.0889758317163209,-3.470057436936515,-0.47083505231856254,Raheem Sterling → Declan Rice,False
Riad Sharahili,Hattan Bahebri,Saudi Arabia,1,-0.930969309835848,-0.930969309835848,-2.0,0.3601144614481126,0.0,0.0,0.0,0.0,0.0,17,-0.460060888237963,-7.82103510004537,-0.47090842159788504,Riad Sharahili → Hattan Bahebri,False
Riad Sharahili,Firas Al-Buraikan,Saudi Arabia,2,-0.930969309835848,-1.861938619671696,-2.0,0.3601144614481126,0.0,0.0,0.0,0.0,0.0,17,-0.460060888237963,-7.82103510004537,-0.47090842159788504,Riad Sharahili → Firas Al-Buraikan,False
